Variable,cu,co,Model,Pinball Loss,Best Params,delta C,sl
pollutant_max_O3_Location 4,2.5,7.5,LGBM,0.08134583013815841,"OrderedDict([('learning_rate', 0.05), ('max_depth', 8), ('min_data_in_leaf', 50), ('n_estimators', 100), ('num_leaves', 63)])",-0.1633117851638206,0.25
pollutant_max_PM10_Location 1,2.5,7.5,LGBM,0.022923804602335045,"OrderedDict([('learning_rate', 0.05), ('max_depth', 8), ('min_data_in_leaf', 50), ('n_estimators', 100), ('num_leaves', 63)])",-0.12242059701171915,0.25
pollutant_max_PM10_Location 2,2.5,7.5,LGBM,0.018637902021257563,"OrderedDict([('learning_rate', 0.05), ('max_depth', 8), ('min_data_in_leaf', 50), ('n_estimators', 100), ('num_leaves', 63)])",0.057229343669503385,0.25
pollutant_max_PM10_Location 4,2.5,7.5,LGBM,0.03192372564581228,"OrderedDict([('learning_rate', 0.05), ('max_depth', 8), ('min_data_in_leaf', 50), ('n_estimators', 100), ('num_leaves', 63)])",-0.2433492519946192,0.25
pollutant_max_O3_Location 1,2.5,7.5,RFW,0.04318757467144564,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 32), ('n_estimators', 500)])",0.40330892874040825,0.25
pollutant_max_O3_Location 2,2.5,7.5,RFW,0.03860090344751137,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 32), ('n_estimators', 500)])",0.24357103634336286,0.25
pollutant_max_O3_Location 4,2.5,7.5,RFW,0.05043822804659497,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 32), ('n_estimators', 500)])",0.27869215902364586,0.25
pollutant_max_PM10_Location 1,2.5,7.5,RFW,0.01378932893289329,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 32), ('n_estimators', 500)])",0.3248316725020196,0.25
pollutant_max_PM10_Location 2,2.5,7.5,RFW,0.010587761417894366,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 32), ('n_estimators', 500)])",0.46443377749093495,0.25
pollutant_max_PM10_Location 4,2.5,7.5,RFW,0.022346521761551153,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 32), ('n_estimators', 500)])",0.1296588805088026,0.25
pollutant_max_O3_Location 1,2.5,7.5,KNNW,0.0645089605734767,"OrderedDict([('n_neighbors', 32)])",0.10872696410339722,0.25
